order_id,customer_id,segment,date,product,category,region,city,quantity,unit_price,discount,Revenue ,Profit
ORD-000221,CUST-2236,Corporate,2023-07-01,Notebook,Office Supplies,East,Miami,9,11.48,0.1,92.99,33.53
ORD-000222,CUST-1654,Consumer,2022-08-31,Whiteboard,Furniture,Central,,1,138.18,0.15,117.45,21.76
ORD-000223,CUST-1897,Home Office,2024-01-23,Whiteboard,Furniture,East,Philadelphia,1,138.57,0.0,138.57,26.14
ORD-000224,CUST-3720,Corporate,2024-08-22,Storage Ottoman,Furniture,East,Atlanta,1,102.91,0.15,87.47,22.71
ORD-000225,CUST-3243,Home Office,2024-11-02,Scissors,Office Supplies,East,Atlanta,2,8.74,0.0,17.48,5.96
ORD-000226,CUST-3090,Consumer,2022-12-03,Tablet,Technology,West,Denver,1,572.36,0.0,572.36,97.18
ORD-000227,CUST-2262,Corporate,2024-08-04,Keyboard,Technology,East,New York,5,96.97,0.2,387.88,82.12
ORD-000228,CUST-1261,Corporate,2024-05-17,Office Chair,Furniture,East,New York,1,296.76,0.05,281.92,66.78
ORD-000229,CUST-3627,Home Office,2023-01-04,Monitor,Technology,West,Phoenix,3,395.08,0.25,888.93,166.37
ORD-000230,CUST-2546,Consumer,2024-07-07,Highlighters,Office Supplies,South,Tampa,4,13.08,0.15,44.47,14.17
ORD-000231,CUST-1521,Corporate,2024-12-17,Tape Dispenser,Office Supplies,Central,Houston,2,10.42,0.0,20.84,7.31
ORD-000232,CUST-1940,Consumer,2024-05-18,Laptop,Technology,South,Tampa,1,1107.27,0.0,1107.27,211.56
ORD-000233,CUST-2717,Corporate,2022-03-07,Webcam,Technology,South,New Orleans,3,88.98,0.05,253.59,36.88
ORD-000234,CUST-3752,Corporate,2022-03-10,Notebook,Office Supplies,West,Los Angeles,2,11.93,0.05,22.67,6.92
ORD-000235,CUST-1231,Consumer,2023-03-21,Laptop,Technology,East,Atlanta,1,1141.18,0.2,912.94,124.47
ORD-000236,CUST-1586,Home Office,2023-05-01,Paper Ream,Office Supplies,East,Philadelphia,2,9.18,0.15,15.61,5.95
ORD-000237,CUST-2749,Corporate,2022-12-25,Monitor Stand,Furniture,West,Denver,3,50.95,0.1,137.57,33.85
ORD-000238,CUST-2228,Consumer,2024-05-02,Headphones,Technology,Central,Houston,2,185.16,0.2,296.26,50.71
ORD-000239,CUST-1236,Corporate,2022-10-23,Calendar,Office Supplies,Central,Houston,7,15.27,0.05,101.55,38.9
ORD-000240,CUST-1323,Home Office,2023-02-21,Tape Dispenser,Office Supplies,East,Philadelphia,1,12.53,0.0,12.53,4.67
ORD-000241,CUST-1770,Corporate,2022-03-22,Pen Set,Office Supplies,West,Phoenix,1,20.37,0.05,19.35,5.93
ORD-000242,CUST-1062,Consumer,2023-09-13,Filing Cabinet,Furniture,West,Seattle,3,193.02,0.25,434.3,110.39
ORD-000243,CUST-1980,Corporate,2023-02-23,Monitor,Technology,South,Austin,4,312.18,0.25,936.54,140.63
ORD-000244,CUST-3100,Home Office,2023-09-24,Highlighters,Office Supplies,East,Philadelphia,1,12.59,0.25,9.44,3.6
ORD-000245,CUST-3304,Home Office,2023-10-03,Storage Ottoman,Furniture,South,Charlotte,2,115.45,0.15,196.26,40.41
ORD-000246,CUST-1803,Consumer,2024-05-05,Notebook,Office Supplies,East,Atlanta,2,13.36,0.1,24.05,9.18
ORD-000247,CUST-3001,Home Office,2023-06-12,Filing Cabinet,Furniture,East,Philadelphia,2,176.71,0.25,265.06,57.32
ORD-000248,CUST-3220,Home Office,2024-12-06,Calendar,Office Supplies,West,Seattle,4,15.05,0.25,45.15,15.81
ORD-000249,CUST-2689,Consumer,2022-04-10,Tape Dispenser,Office Supplies,Central,Chicago,6,10.12,0.0,60.72,20.55
ORD-000250,CUST-3530,Corporate,2024-07-22,Pen Set,Office Supplies,West,Denver,6,18.24,0.0,109.44,39.66
ORD-000251,CUST-2174,Consumer,2024-12-18,Calendar,Office Supplies,West,Denver,7,14.16,0.25,74.34,26.97
ORD-000252,CUST-2451,Consumer,2022-12-27,Highlighters,office supplies,West,Los Angeles,1,13.31,,13.31,5.05
ORD-000253,CUST-1330,Corporate,2023-04-08,Desk Lamp,Furniture,East,Boston,2,67.34,0.2,107.74,27.95
ORD-000254,CUST-3047,Corporate,2022-11-03,Notebook,Office Supplies,East,Miami,1,13.04,0.0,13.04,4.32
ORD-000255,CUST-3835,Home Office,2023-04-16,Binder,Office Supplies,South,,4,8.32,0.0,33.28,10.1
ORD-000256,CUST-3404,Consumer,2023-11-07,Office Chair,Furniture,Central,Houston,4,326.71,0.0,1306.84,336.74
ORD-000257,CUST-2593,Corporate,2023-05-08,Highlighters,Office Supplies,West,Denver,5,13.34,0.0,66.7,20.75
ORD-000258,CUST-2416,Consumer,2024-10-22,Monitor Stand,Furniture,Central,Chicago,1,60.72,0.0,60.72,12.73
ORD-000259,CUST-2336,Consumer,2024-03-23,Standing Desk,Furniture,East,Atlanta,1,740.65,0.15,629.55,121.46
ORD-000260,CUST-3784,Corporate,2024-02-08,SSD Drive,Technology,West,Denver,4,138.67,0.25,416.01,80.75
ORD-000261,CUST-2595,Consumer,2024-11-24,Whiteboard,Furniture,Central,Chicago,2,158.73,0.05,301.59,58.86
ORD-000262,CUST-3281,Corporate,2022-12-15,Laptop,Technology,East,Philadelphia,1,1144.45,0.1,1030.01,227.47
ORD-000263,CUST-1050,Consumer,2023-10-27,Office Chair,Furniture,East,New York,2,328.01,0.0,656.02,141.83
ORD-000264,CUST-3019,Consumer,2023-12-09,Standing Desk,Furniture,East,Boston,1,771.25,0.05,732.69,167.51
ORD-000265,CUST-2010,Corporate,2024-01-10,Webcam,Technology,West,Los Angeles,3,95.17,0.2,228.41,30.11
ORD-000266,CUST-2360,Corporate,2022-01-14,Filing Cabinet,Furniture,West,Seattle,7,200.09,0.25,1050.47,237.95
ORD-000267,CUST-3470,Home Office,2022-10-06,Desk Lamp,Furniture,East,Atlanta,7,68.83,0.25,361.36,86.99
ORD-000268,CUST-3592,Consumer,2023-08-20,Headphones,Technology,South,Charlotte,3,161.24,0.0,483.72,92.23
ORD-000269,CUST-3234,Consumer,2024-11-19,Filing Cabinet,Furniture,East,Miami,4,175.9,0.15,598.06,157.55
ORD-000270,CUST-3837,Consumer,2024-06-16,Notebook,Office Supplies,South,,2,13.53,0.25,20.29,6.32
ORD-000271,CUST-1631,Corporate,2023-05-11,Highlighters,Office Supplies,West,Seattle,5,16.04,0.25,60.15,18.79
ORD-000272,CUST-3833,Consumer,2024-03-31,Pen Set,Office Supplies,South,Tampa,5,20.27,0.25,76.01,26.75
ORD-000273,CUST-3642,Corporate,2024-11-19,Headphones,Technology,West,San Francisco,2,184.93,0.0,369.86,50.11
ORD-000274,CUST-3124,Corporate,2023-06-14,Desk Lamp,Furniture,West,Los Angeles,5,61.79,0.2,247.16,42.13
ORD-000275,CUST-2210,Consumer,2022-12-04,Paper Ream,Office Supplies,East,Miami,2,7.6,0.25,11.4,4.03
ORD-000276,CUST-3134,Consumer,2024-07-21,Pen Set,Office Supplies,East,Philadelphia,2,20.27,0.0,40.54,13.57
ORD-000277,CUST-1471,Consumer,2022-04-02,Storage Ottoman,Furniture,East,Philadelphia,2,117.84,0.25,176.76,34.02
ORD-000278,CUST-2746,Home Office,2022-12-18,Monitor,Technology,South,Nashville,1,345.01,0.0,345.01,50.94
ORD-000279,CUST-3425,Consumer,2024-11-15,USB Hub,Technology,West,Phoenix,2,39.98,,79.96,17.71
ORD-000280,CUST-3199,Consumer,2022-07-28,Mouse,Technology,West,Los Angeles,3,43.14,0.05,122.95,23.76
ORD-000281,CUST-2283,Corporate,2024-12-16,SSD Drive,Technology,West,Phoenix,3,111.01,0.0,333.03,49.22
ORD-000282,CUST-3891,Corporate,2022-12-20,Scissors,Office Supplies,East,Miami,1,11.38,0.0,11.38,3.89
ORD-000283,CUST-1479,Consumer,2022-08-30,Scissors,Office Supplies,Central,Houston,10,8.76,0.0,87.6,30.68
ORD-000284,CUST-2993,Corporate,2024-02-25,Tape Dispenser,Office Supplies,East,Boston,1,11.31,0.2,9.05,3.39
ORD-000285,CUST-2847,Corporate,2023-01-19,Stapler,Office Supplies,East,Boston,6,20.09,0.0,120.54,38.63
ORD-000286,CUST-2675,Corporate,2024-11-01,Notebook,Office Supplies,West,Phoenix,1,10.89,0.25,8.17,2.84
ORD-000287,CUST-1903,Consumer,2022-03-05,Storage Ottoman,Furniture,West,Denver,1,112.14,0.25,84.11,20.82
ORD-000288,CUST-1463,Corporate,2024-10-11,Tablet,Technology,West,Phoenix,2,492.99,0.1,887.38,154.47
ORD-000289,CUST-2741,Consumer,2024-06-22,Tablet,Technology,East,New York,3,485.11,0.15,1237.03,180.02
ORD-000290,CUST-1356,Consumer,2024-07-10,Paper Ream,Office Supplies,South,New Orleans,5,7.24,0.1,32.58,12.86
ORD-000291,CUST-3499,Corporate,2023-12-20,Paper Ream,Office Supplies,Central,Kansas City,1,7.7,0.05,7.31,2.66
ORD-000292,CUST-3444,Corporate,2023-12-20,Keyboard,Technology,Central,Chicago,1,82.67,0.05,78.54,11.44
ORD-000293,CUST-3686,Consumer,2023-11-09,Webcam,Technology,East,Atlanta,3,101.16,0.1,273.13,36.25
ORD-000294,CUST-3365,Corporate,2024-03-15,Paper Ream,Office Supplies,Central,Dallas,1,7.33,0.0,7.33,2.69
ORD-000295,CUST-2139,Corporate,2024-04-05,Highlighters,Office Supplies,West,Los Angeles,1,11.98,0.25,8.98,3.41
ORD-000296,CUST-2877,Corporate,2022-07-10,Calendar,Office Supplies,East,New York,3,14.46,0.25,32.54,10.54
ORD-000297,CUST-2322,Corporate,2023-03-10,Pen Set,Office Supplies,West,Phoenix,1,15.84,0.2,12.67,4.72
ORD-000298,CUST-1198,Consumer,2023-12-05,Printer,Technology,East,Miami,5,309.88,0.0,1549.4,262.96
ORD-000299,CUST-2752,Consumer,2024-06-22,Calendar,Office Supplies,West,San Francisco,1,16.81,0.0,16.81,5.54
ORD-000300,CUST-2025,Consumer,2022-07-11,Stapler,Office Supplies,West,Seattle,1,24.62,0.1,22.16,6.84
ORD-000301,CUST-1373,Corporate,2023-04-25,Stapler,Office Supplies,East,Philadelphia,1,20.07,0.0,20.07,6.39
ORD-000302,CUST-1038,Consumer,2024-11-29,SSD Drive,Technology,West,San Francisco,2,133.24,0.0,266.48,58.43
ORD-000303,CUST-1365,Corporate,2022-05-26,Monitor,Technology,Central,Minneapolis,2,383.33,0.2,613.33,95.64
ORD-000304,CUST-1545,Corporate,2024-02-23,Headphones,Technology,South,Nashville,3,173.5,0.15,442.43,69.38
ORD-000305,CUST-1872,Corporate,2024-06-20,Pen Set,Office Supplies,East,Boston,2,18.67,0.0,37.34,13.26
ORD-000306,CUST-2758,Consumer,2022-12-12,USB Hub,Technology,South,New Orleans,1,39.23,0.25,29.42,6.61
ORD-000307,CUST-3828,Consumer,2023-08-07,Webcam,Technology,West,Denver,1,102.51,0.0,102.51,22.23
ORD-000308,CUST-2210,Corporate,2023-01-22,Sticky Notes,Office Supplies,East,Atlanta,6,5.98,0.05,34.09,12.95
ORD-000309,CUST-1290,Corporate,2024-10-20,Paper Ream,Office Supplies,East,Boston,1,7.82,0.25,5.87,1.92
ORD-000310,CUST-3797,,2024-05-11,Binder,Office Supplies,West,Denver,3,9.11,0.15,23.23,7.57
ORD-000311,CUST-1247,Home Office,2023-06-21,Standing Desk,Furniture,East,New York,5,606.43,0.0,3032.15,813.95
ORD-000312,CUST-3202,Corporate,2022-06-18,Whiteboard,Furniture,East,Miami,1,151.16,0.2,120.93,23.85
ORD-000313,CUST-2600,Corporate,2022-11-15,Webcam,Technology,East,Boston,6,81.27,0.0,487.62,69.13
ORD-000314,CUST-2779,Consumer,2022-04-29,Pen Set,Office Supplies,Central,Dallas,1,18.41,0.1,16.57,5.89
ORD-000315,CUST-3033,Home Office,2022-11-06,Notebook,Office Supplies,Central,Dallas,5,12.55,0.1,56.48,18.11
ORD-000316,CUST-1120,Consumer,2022-08-30,Whiteboard,Furniture,East,Philadelphia,1,127.99,0.0,127.99,33.28
ORD-000317,CUST-3092,Consumer,2022-06-07,Standing Desk,Furniture,Central,Kansas City,3,756.27,0.1,2041.93,469.75
ORD-000318,CUST-3084,Consumer,2022-08-25,Bookshelf,Furniture,West,Los Angeles,1,230.89,0.15,196.26,51.31
ORD-000319,CUST-1733,Home Office,2024-02-24,Notebook,Office Supplies,West,Seattle,2,11.71,0.05,22.25,7.83
ORD-000320,CUST-2310,Consumer,2024-05-02,Tape Dispenser,Office Supplies,West,San Francisco,1,9.5,0.2,7.6,2.84
ORD-000321,CUST-3112,Home Office,2023-01-03,Headphones,Technology,East,New York,3,157.47,0.0,472.41,73.0
ORD-000322,CUST-1821,Consumer,2023-11-12,Pen Set,Office Supplies,South,Charlotte,1,17.4,0.25,13.05,4.38
ORD-000323,CUST-1800,Corporate,2024-10-07,Scissors,Office Supplies,East,Atlanta,1,10.66,0.05,10.13,3.61
ORD-000324,CUST-2418,Corporate,2022-02-18,Filing Cabinet,Furniture,West,Phoenix,3,178.71,0.0,536.13,141.37
ORD-000325,CUST-3015,Home Office,2024-11-14,Notebook,Office Supplies,West,Phoenix,1,12.84,0.15,10.91,3.31
ORD-000326,CUST-2525,Consumer,2024-11-30,Stapler,office supplies,West,San Francisco,3,20.43,0.1,55.16,16.83
ORD-000327,CUST-1255,Consumer,2022-06-03,Scissors,Office Supplies,East,Miami,3,9.99,0.0,29.97,9.99
ORD-000328,CUST-2336,Consumer,2024-03-15,Paper Ream,Office Supplies,West,,1,8.65,0.1,7.79,2.4
ORD-000329,CUST-2286,Consumer,2022-12-15,Monitor,Technology,West,Denver,2,373.96,0.05,710.52,141.28
ORD-000330,CUST-3886,Corporate,2024-12-27,Filing Cabinet,Furniture,East,Philadelphia,1,176.48,0.25,132.36,33.34
ORD-000331,CUST-1200,Corporate,2023-12-30,Headphones,Technology,West,San Francisco,3,196.17,0.0,588.51,92.52
ORD-000332,CUST-1048,Consumer,2022-11-04,Keyboard,Technology,South,Tampa,2,87.3,0.0,174.6,24.3
ORD-000333,CUST-3640,Consumer,2024-02-02,Paper Ream,Office Supplies,West,Phoenix,1,9.0,0.0,9.0,3.56
ORD-000334,CUST-1376,Home Office,2024-06-27,Standing Desk,Furniture,South,Nashville,1,668.99,0.0,668.99,149.98
ORD-000335,CUST-3967,Consumer,2024-12-27,Binder,Office Supplies,West,Phoenix,4,10.01,0.0,40.04,15.24
ORD-000336,CUST-1608,Consumer,2023-07-18,USB Hub,Technology,East,Boston,3,41.91,0.0,125.73,27.02
ORD-000337,CUST-2717,Consumer,2023-12-05,Paper Ream,Office Supplies,East,Atlanta,2,7.4,0.1,13.32,4.29
ORD-000338,CUST-3921,Consumer,2022-02-09,Tape Dispenser,Office Supplies,East,Atlanta,7,12.61,0.05,83.86,25.49
ORD-000339,CUST-1736,Consumer,2023-10-21,Storage Ottoman,Furniture,South,Austin,7,116.78,0.15,694.84,130.67
ORD-000340,CUST-3392,Home Office,2024-12-20,Office Chair,Furniture,West,Phoenix,6,326.52,0.1,1763.21,305.73
ORD-000341,CUST-1229,Corporate,2024-12-28,Pen Set,Office Supplies,Central,Houston,1,19.07,0.05,18.12,7.11
ORD-000342,CUST-2302,Corporate,2022-12-27,Scissors,Office Supplies,East,Boston,7,11.41,0.2,63.9,22.2
ORD-000343,CUST-1771,Corporate,2022-10-19,Scissors,Office Supplies,Central,Houston,5,11.09,0.0,55.45,18.4
ORD-000344,CUST-3156,Consumer,2024-11-01,Calendar,Office Supplies,West,Los Angeles,1,17.58,0.1,15.82,5.69
ORD-000345,CUST-2325,Consumer,2022-12-30,Printer,Technology,Central,Houston,1,257.32,0.05,244.45,33.66
ORD-000346,CUST-3712,Consumer,2022-05-29,Keyboard,Technology,Central,Houston,2,90.01,0.0,180.02,36.45
ORD-000347,CUST-2995,Corporate,2024-06-13,Webcam,Technology,West,San Francisco,2,82.61,0.15,140.44,25.83
ORD-000348,CUST-3820,Consumer,2022-12-26,Tablet,Technology,West,Denver,2,543.61,0.15,924.14,177.98
ORD-000349,CUST-3316,Consumer,2023-11-21,Laptop,Technology,South,Austin,3,1338.95,0.2,3213.48,492.61
ORD-000350,CUST-1363,Corporate,2022-12-10,Desk Lamp,Furniture,West,Seattle,6,55.73,0.0,334.38,57.56
ORD-000351,CUST-2435,Consumer,2023-05-27,Binder,Office Supplies,West,San Francisco,2,10.01,0.25,15.02,5.92
ORD-000352,CUST-3019,Home Office,2022-12-07,Laptop,Technology,East,Miami,10,1307.56,0.0,13075.6,2158.4
ORD-000353,CUST-1082,Consumer,2022-11-10,Monitor Stand,Furniture,Central,Kansas City,2,59.41,0.0,118.82,25.9
ORD-000354,CUST-3240,Home Office,2022-11-26,Pen Set,Office Supplies,West,Phoenix,6,18.69,0.15,95.32,37.98
ORD-000355,CUST-2778,Consumer,2022-12-04,Binder,Office Supplies,Central,Minneapolis,2,9.72,0.25,14.58,4.99
ORD-000356,CUST-2218,Consumer,2023-06-28,Mouse,Technology,East,Atlanta,-1,48.21,0.05,45.8,6.46
ORD-000357,CUST-2206,Corporate,2022-01-08,Printer,Technology,West,Seattle,1,267.79,0.25,200.84,32.06
ORD-000358,CUST-1335,Consumer,2022-12-16,Calendar,Office Supplies,West,San Francisco,1,14.72,0.05,13.98,4.22
ORD-000359,CUST-2587,Consumer,2022-07-06,USB Hub,Technology,East,Philadelphia,2,45.85,0.25,68.78,11.58
ORD-000360,CUST-1926,Corporate,2024-06-19,Binder,Office Supplies,East,Philadelphia,1,9.49,0.0,9.49,3.75
ORD-000361,CUST-3415,Consumer,2024-04-27,Bookshelf,Furniture,West,Seattle,1,238.9,0.0,238.9,50.59
ORD-000362,CUST-1323,Consumer,2023-04-28,USB Hub,Technology,South,Tampa,7,44.55,0.2,249.48,44.09
ORD-000363,CUST-1684,Home Office,2022-12-21,Notebook,Office Supplies,West,Phoenix,1,12.41,0.0,12.41,4.95
ORD-000364,CUST-3569,Consumer,2023-02-18,Stapler,Office Supplies,East,Miami,7,20.23,0.0,141.61,51.68
ORD-000365,CUST-2131,Corporate,2024-03-24,Desk Lamp,Furniture,West,Denver,2,67.1,0.0,134.2,25.91
ORD-000366,CUST-3386,Corporate,2022-10-31,Notebook,Office Supplies,West,San Francisco,1,10.84,0.2,8.67,2.76
ORD-000367,CUST-2081,Consumer,2023-12-06,Pen Set,Office Supplies,Central,Kansas City,2,19.51,0.0,39.02,11.93
ORD-000368,CUST-3788,Corporate,2022-10-22,Storage Ottoman,Furniture,West,Phoenix,6,125.48,0.0,752.88,197.84
ORD-000369,CUST-1082,Consumer,2023-07-05,Headphones,Technology,West,Phoenix,1,206.73,0.05,196.39,33.31
ORD-000370,CUST-2314,Consumer,2024-12-25,Sticky Notes,Office Supplies,Central,Chicago,3,6.46,0.1,17.44,5.5
ORD-000371,CUST-2531,Corporate,2024-09-19,Standing Desk,Furniture,East,Miami,1,744.43,0.05,707.21,136.05
ORD-000372,CUST-1789,Home Office,2024-11-06,Bookshelf,Furniture,East,Atlanta,3,222.44,0.0,667.32,152.15
ORD-000373,CUST-2122,Consumer,2024-01-09,Laptop,Technology,West,,6,1052.94,0.05,6001.76,939.64
ORD-000374,CUST-2827,Consumer,2024-02-02,Monitor Stand,Furniture,Central,Dallas,6,48.89,0.0,293.34,77.9
ORD-000375,CUST-2583,Consumer,2022-07-05,Scissors,Office Supplies,East,Philadelphia,5,11.09,0.15,47.13,17.23
ORD-000376,CUST-3102,Consumer,2023-07-06,Paper Ream,Office Supplies,East,Boston,1,8.12,0.05,7.71,2.63
ORD-000377,CUST-3491,Corporate,2022-01-18,Notebook,Office Supplies,South,Nashville,1,11.54,0.25,8.65,3.22
ORD-000378,CUST-2911,Consumer,2024-07-29,Webcam,Technology,South,Charlotte,1,94.88,0.2,75.9,11.54
ORD-000379,CUST-1442,Consumer,2023-08-02,Monitor Stand,Furniture,West,Seattle,1,58.02,0.0,58.02,14.8
ORD-000380,CUST-3457,Consumer,2024-11-02,Webcam,Technology,South,Charlotte,2,94.86,0.15,161.26,30.52
ORD-000381,CUST-2657,Consumer,2023-06-16,Keyboard,Technology,Central,Houston,2,93.28,0.0,186.56,36.9
ORD-000382,CUST-2948,Home Office,2024-12-30,Printer,Technology,East,Boston,1,285.52,0.05,271.24,59.09
ORD-000383,CUST-2928,Consumer,2023-01-06,Tape Dispenser,Office Supplies,Central,Kansas City,3,11.98,0.1,32.35,12.46
ORD-000384,CUST-1914,Corporate,2022-07-02,Tablet,Technology,South,Charlotte,4,555.09,0.0,2220.36,474.49
ORD-000385,CUST-2927,Consumer,2024-08-07,Headphones,Technology,West,Seattle,3,190.66,0.15,486.18,93.28
ORD-000386,CUST-2222,Consumer,2024-12-17,Scissors,Office Supplies,East,Boston,1,10.76,0.0,10.76,4.18
ORD-000387,CUST-2874,Consumer,2024-04-18,Stapler,Office Supplies,South,Charlotte,1,24.45,0.0,24.45,9.35
ORD-000388,CUST-1019,Consumer,2023-10-04,Stapler,Office Supplies,East,Boston,2,19.55,0.0,39.1,14.64
ORD-000389,CUST-3594,Consumer,2022-09-23,Keyboard,Technology,East,New York,5,76.35,0.0,381.75,81.39
ORD-000390,CUST-1057,Home Office,2023-02-13,Storage Ottoman,Furniture,West,Denver,1,110.25,0.2,88.2,17.53
ORD-000391,CUST-2410,Consumer,2023-05-25,Tape Dispenser,Office Supplies,West,Los Angeles,9,11.39,0.05,97.38,35.37
ORD-000392,CUST-2867,,2023-09-03,Tablet,Technology,West,Los Angeles,3,463.97,0.1,1252.72,230.5
ORD-000393,CUST-3007,Consumer,2023-12-03,Desk Lamp,Furniture,South,Nashville,1,70.46,0.2,56.37,13.87
ORD-000394,CUST-3415,Corporate,2023-03-09,USB Hub,Technology,West,San Francisco,8,40.5,0.0,324.0,53.2
ORD-000395,CUST-3432,Home Office,2024-12-31,Laptop,Technology,South,Charlotte,7,1247.74,0.2,6987.34,979.98
ORD-000396,CUST-3241,Consumer,2024-06-28,Notebook,Office Supplies,Central,Minneapolis,3,13.57,0.0,40.71,12.49
ORD-000397,CUST-3480,Corporate,2024-12-01,Paper Ream,Office Supplies,East,New York,4,7.52,0.0,30.08,9.23
ORD-000398,CUST-3142,Home Office,2022-12-27,Standing Desk,Furniture,West,Los Angeles,2,696.76,0.0,1393.52,323.42
ORD-000399,CUST-3818,Home Office,2024-10-13,Monitor Stand,Furniture,West,Denver,6,47.5,0.1,256.5,68.57
ORD-000400,CUST-3963,Consumer,2022-11-24,Laptop,Technology,Central,Chicago,4,1368.8,0.0,5475.2,783.0
ORD-000401,CUST-1408,Corporate,2023-06-25,Mouse,Technology,South,Charlotte,1,48.49,0.25,36.37,4.81
ORD-000402,CUST-1389,Home Office,2024-05-22,Sticky Notes,Office Supplies,Central,Houston,2,5.68,0.15,9.66,3.64
ORD-000403,CUST-2792,Home Office,2023-11-05,Notebook,Office Supplies,Central,Dallas,2,12.66,0.0,25.32,8.29
ORD-000404,CUST-2869,Consumer,2022-08-22,Monitor,Technology,Central,Dallas,2,402.2,0.15,683.74,119.75
ORD-000405,CUST-1652,Consumer,2024-11-28,Storage Ottoman,Furniture,East,Boston,4,98.9,0.2,316.48,75.76
ORD-000406,CUST-3803,Home Office,2024-01-05,Calendar,Office Supplies,West,Phoenix,1,14.66,0.25,11.0,4.05
ORD-000407,CUST-1259,Consumer,2024-04-22,Stapler,Office Supplies,South,New Orleans,1,23.02,0.25,17.27,6.82
ORD-000408,CUST-3869,Corporate,2024-11-29,Tablet,Technology,South,Charlotte,2,447.66,0.05,850.55,190.83
ORD-000409,CUST-3286,Home Office,2022-11-01,Filing Cabinet,Furniture,East,Miami,3,175.67,0.25,395.26,82.91
ORD-000410,CUST-1306,Corporate,2024-10-12,Notebook,Office Supplies,East,Miami,9,11.19,0.0,100.71,34.34
ORD-000411,CUST-1962,Consumer,2024-02-15,Headphones,Technology,West,,1,201.28,0.1,181.15,27.41
ORD-000412,CUST-2652,Consumer,2023-11-04,Storage Ottoman,Furniture,South,Tampa,3,94.53,0.0,283.59,58.66
ORD-000413,CUST-3303,Consumer,2023-09-16,Office Chair,Furniture,Central,Kansas City,2,354.98,0.0,709.96,189.43
ORD-000414,CUST-3538,Corporate,2024-07-19,Binder,Office Supplies,Central,Dallas,5,8.15,0.15,34.64,13.08
ORD-000415,CUST-3595,Home Office,2022-01-05,Binder,Office Supplies,West,San Francisco,5,9.73,0.25,36.49,13.72
ORD-000416,CUST-3936,Corporate,2022-12-03,Tablet,Technology,Central,Chicago,1,518.93,0.15,441.09,58.78
ORD-000417,CUST-1780,Corporate,2023-03-18,Whiteboard,Furniture,West,Phoenix,3,168.94,0.05,481.48,120.2
ORD-000418,CUST-2845,Consumer,2022-09-10,USB Hub,Technology,South,Austin,1,39.78,0.0,39.78,5.67
ORD-000419,CUST-2978,Home Office,2024-06-05,Bookshelf,Furniture,West,Los Angeles,2,232.25,0.25,348.38,66.21
ORD-000420,CUST-3459,Corporate,2022-08-01,Stapler,Office Supplies,Central,Dallas,1,21.94,,21.94,7.86
ORD-000421,CUST-2404,Home Office,2023-07-15,USB Hub,Technology,South,Nashville,4,37.23,0.2,119.14,19.19
ORD-000422,CUST-3243,Home Office,2023-09-05,Bookshelf,Furniture,East,Atlanta,1,217.04,0.0,217.04,38.47
ORD-000423,CUST-3754,Consumer,2023-08-19,Tape Dispenser,Office Supplies,West,Denver,2,10.65,0.05,20.23,7.28
ORD-000424,CUST-3732,Corporate,2024-09-10,Stapler,Office Supplies,Central,Houston,3,20.62,0.15,52.58,20.3
ORD-000425,CUST-1103,Consumer,2022-01-27,Tape Dispenser,Office Supplies,South,Tampa,1,11.92,0.1,10.73,3.73
ORD-000426,CUST-1599,Corporate,2023-08-10,Laptop,technology,West,San Francisco,1,1057.77,0.05,1004.88,229.78
ORD-000427,CUST-1419,Corporate,2024-01-05,Sticky Notes,Office Supplies,Central,Chicago,2,5.36,0.05,10.18,3.68
ORD-000428,CUST-3851,Consumer,2024-03-07,Tape Dispenser,Office Supplies,Central,Kansas City,3,11.67,0.05,33.26,10.01
ORD-000429,CUST-2814,Corporate,2023-11-20,Highlighters,Office Supplies,East,Philadelphia,2,13.27,0.2,21.23,6.56
ORD-000430,CUST-3796,Consumer,2023-08-26,Binder,Office Supplies,Central,Dallas,1,8.6,0.05,8.17,2.52
